entry,photon_n,photon_pt,photon_eta,photon_phi,photon_etcone20,photon_ptcone30,photon_isTightID,myy
527633,2,[51238.105 50839.652],[0.67214596 2.1017613 ],[ 1.9775138 -1.1129886],[471.22617 782.0609 ],[   0.     3916.7231],[ True  True],129.25827473131653
527647,2,[45266.824 33712.81 ],[ 0.5731232 -1.6745379],[ 2.1396084  -0.03708336],[-1090.4174   303.0896],[1728.5636    0.    ],[ True  True],127.84582509041198
527787,2,[53651.695 47412.105],[-0.13473155 -0.8204585 ],[-0.69006586  2.4371147 ],[ 64.08713 883.6638 ],[0. 0.],[ True  True],106.85580467763938
527848,2,[69346.62  62015.004],[-0.75868237 -1.2962393 ],[-2.9263492 -1.221673 ],[3412.0762   322.37695],[0. 0.],[ True  True],104.986006230668
527859,2,[57737.355 42824.18 ],[ 0.00806362 -0.90247005],[-0.79105765  2.0584686 ],[-523.3011 2614.1077],[1393.0498    0.    ],[ True  True],108.97854804036983
527860,2,[105401.47  37596.07],[0.9791852 1.0162249],[-2.4058735   0.36534584],[ 822.82245 -270.44717],[    0.   21111.47],[ True  True],123.76897971501103
527870,2,[45095.098 33914.08 ],[-1.2811208   0.23800777],[-2.3394997   0.70511526],[3467.415  3138.2942],[2151.8198    0.    ],[ True  True],101.81162659167727
527891,2,[56604.645 49396.496],[1.1630895  0.40186617],[-1.6147008  1.9162397],[-858.34216  622.1932 ],[1191.5018    0.    ],[ True  True],111.6500291687216
527912,2,[66243.36  40889.465],[0.8699089 1.2101353],[-0.8039811  2.7607927],[-377.03854  890.4563 ],[0. 0.],[ True  True],103.3117594161311
528027,2,[47069.473 43112.984],[ 0.71932656 -1.1514044 ],[ 2.9868217 -0.4887149],[2164.8997  -169.36139],[0. 0.],[ True  True],131.61800185023205
528066,2,[68808.41  51217.594],[ 0.66380334 -0.41531935],[ 0.7775586 -2.429427 ],[-898.37354 2269.71   ],[2104.0134    0.    ],[ True  True],136.38083576880416
528103,2,[92501.98 66376.35],[1.6546406 1.728338 ],[-2.7752204 -0.7716062],[ 251.60675 1125.8145 ],[0. 0.],[ True  True],132.15070791770995
528108,2,[73865.016 32345.248],[-0.3474696  1.7757239],[-2.402943    0.39845976],[-639.84485  726.48004],[   0.     2033.9043],[ True  True],157.34884288902748
528119,2,[48539.016 39950.76 ],[-0.87743974  0.45933136],[ 3.1202364  -0.24642657],[ 236.04187 2842.2246 ],[   0.    4150.933],[ True  True],108.03625459529742
528199,2,[104028.25   41912.016],[-0.7730411  -0.61883557],[ 2.5210903  -0.96255404],[-261.93567 -831.4052 ],[0. 0.],[ True  True],130.53295522394788
528200,2,[48165.496 37295.14 ],[-0.40735814  0.84249836],[0.11518198 3.0209298 ],[3625.3413    94.04007],[1099.5068    0.    ],[ True  True],101.37502471416771
528203,2,[50386.066 50000.355],[2.3665657 1.1970068],[-2.2584903  0.8580012],[-435.0525  -269.44113],[0. 0.],[ True  True],118.03799736890049
528214,2,[69591.15  41165.676],[-1.7584686 -1.1691668],[ 2.4588559  -0.22399044],[-399.61426 1536.0105 ],[    0.    12742.706],[ True  True],109.0443660757385
528272,2,[55580.38 46767.16],[2.2271554 0.867571 ],[ 0.41539714 -2.7541697 ],[689.65704 834.7534 ],[0. 0.],[ True  True],126.44118696382176
528393,2,[65604.016 54001.18 ],[-2.1953037 -1.2366225],[ 1.2590647 -1.9104942],[503.1532   39.23297],[0. 0.],[ True  True],132.97040473821804
528427,2,[74223.625 53375.715],[-0.86951286 -0.08377386],[-1.7449297  1.4260285],[-212.41791 2266.3755 ],[    0.    17340.314],[ True  True],135.7126364584107
528444,2,[56055.184 48518.125],[-0.02002566  1.5491829 ],[-0.38379467  1.8927082 ],[ 2773.172  -1134.9248],[   0.     1909.3447],[ True  True],130.98228911435356
528511,2,[61491.496 30945.793],[ 0.04139933 -2.0665286 ],[-0.35959157 -3.0119357 ],[ 586.39594 -419.44168],[0. 0.],[ True  True],138.75744645810477
528545,2,[57055.723 32658.785],[ 1.6756142  -0.46862656],[ 0.32875836 -2.2851453 ],[ 838.067  1184.8757],[   0.     3195.0503],[ True  True],139.07918684184
528606,2,[56892.035 33303.152],[ 1.0267677  -0.70249486],[ 2.2836494 -0.8123363],[-820.83777 -313.617  ],[0. 0.],[ True  True],121.6591678591021
528637,2,[64858.17 46414.4 ],[1.8577125 1.8996968],[2.9331892  0.22786093],[2622.479  1963.6904],[0. 0.],[ True  True],107.15782121715893
528672,2,[70672.19  47084.047],[1.3340431 2.0682187],[ 2.3991818 -0.5051711],[ 776.5185  -112.11392],[0. 0.],[ True  True],122.47177595987448
528789,2,[58411.93 50436.98],[-0.66141975  0.5928272 ],[3.0277987  0.08394314],[-434.47864 -785.1073 ],[0. 0.],[ True  True],130.17166787638814
528792,2,[86608.9   34132.383],[0.56486917 1.7558905 ],[ 1.0445052 -1.2710241],[-489.35895 3365.1487 ],[   0.    4636.217],[ True  True],120.96587080844898
528834,2,[59070.47  36468.355],[ 0.01474271 -0.8184054 ],[-0.7384491  2.4636133],[192.31232 -98.86417],[   0.    1159.445],[ True  True],100.9592395479403
528910,2,[65776.125 45095.98 ],[-0.69935364  1.0513479 ],[ 0.7999948 -2.2784433],[ 447.07452 3576.6147 ],[ 8251.308 13989.686],[ True  True],153.3533426526589
528954,2,[50250.297 37665.316],[ 0.1816706 -1.3178511],[-0.02662497  2.2278738 ],[1159.2429       2.3917694],[12708.345   1247.1912],[ True  True],106.26397393230528
529007,2,[57793.35  36631.293],[-0.261294   0.9301364],[ 1.0915582 -2.1230843],[-879.8264 3237.5647],[   0.    4765.424],[ True  True],108.78781176169397
529018,2,[175730.33   42061.203],[ 1.0661706  -0.27964422],[-1.7117747 -2.6183956],[ 435.85046 2345.8418 ],[   0.     3674.3596],[ True  True],145.61833193723461
529027,2,[73899.19 48767.28],[1.1194383 2.0464253],[ 2.9725938  -0.15410614],[3359.0884 1514.2657],[2572.0898    0.    ],[ True  True],133.1903792210605
529062,2,[49885.16 45995.88],[-1.149534  -2.1895185],[-0.57009286  2.5935307 ],[ 115.89703 -353.10422],[0. 0.],[ True  True],109.0435665979038
529288,2,[76307.38 70509.3 ],[1.1621724  0.80113924],[ 0.826527  -2.4146948],[ 517.37225 -686.32104],[0. 0.],[ True  True],148.91982571764683
529323,2,[55928.49 50142.09],[-2.1104617 -0.9439182],[ 0.48309976 -2.7431238 ],[ 729.6075  -251.57686],[    0.    13574.283],[ True  True],124.36459329572499
529339,2,[53907.97  50103.094],[0.42958206 2.3007584 ],[ 2.2408874 -1.5503815],[738.5613  416.72748],[9437.181    0.   ],[ True  True],149.20607702476346
529345,2,[82053.445 38168.11 ],[-0.19348077 -0.20984684],[-2.345354   1.7009203],[ 922.93726 -193.12799],[6180.324    0.   ],[ True  True],100.67285282482291
529363,2,[59068.492 52960.27 ],[-0.85240793 -1.0396289 ],[-2.2868578  0.5636767],[1321.0409  -123.44818],[3017.013    0.   ],[ True  True],111.17535135846609
529365,2,[84555.234 37224.508],[1.3369873 0.4173346],[-2.387776   0.6592994],[ 590.9723 3197.896 ],[    0.    12832.795],[ True  True],124.1654468310003
529376,2,[56916.527 33822.117],[-0.32953575  1.1553028 ],[ 1.7678471 -1.4357861],[1846.1824  -635.06976],[0. 0.],[ True  True],113.03258317662329
529387,2,[69490.17  34349.215],[-0.9359468 -1.8827276],[-0.61695826  2.7949984 ],[-150.64563 1177.9229 ],[   0.     6580.3223],[ True  True],108.06770485870896
529392,2,[102216.734  53720.895],[ 0.48974422 -0.93290097],[-1.2044059 -2.5575492],[-628.3937 -603.9918],[0. 0.],[ True  True],147.4113192188112
529470,2,[66980.96 32708.67],[-0.52830654 -1.6043851 ],[-0.1375044  2.7604425],[ -33.324036 -178.22633 ],[   0.     4669.2324],[ True  True],106.88946319241136
529472,2,[46341.367 44876.82 ],[1.1285068 2.1573684],[-1.6895484  1.6540802],[454.13635   11.914124],[0. 0.],[ True  True],103.13399535296575
529505,2,[45512.22 40514.76],[2.0875545  0.86320555],[ 1.7683378 -1.417334 ],[1637.6946 2824.9114],[ 6401.631 16934.82 ],[ True  True],102.46551563331987
529635,2,[82310.57  38397.375],[-2.3134198 -1.6446065],[ 0.85155535 -1.6389711 ],[2242.3647  384.1257],[37839.55    1082.5701],[ True  True],113.20875162996789
529638,2,[60363.227 57404.07 ],[ 1.2869049  -0.38015962],[2.200485  3.0198486],[-945.9537 2451.784 ],[   0.     1151.3959],[ True  True],119.48337460418627
529649,2,[47389.062 46403.58 ],[-1.0751798   0.03927703],[-0.62758565  2.671491  ],[562.81445   -9.687622],[0. 0.],[ True  True],108.47824511714713
529707,2,[77646.875 47861.758],[0.4302527 0.8837482],[-0.16268799 -3.08347   ],[-348.53912  517.13214],[   0.     3357.8247],[ True  True],124.34741852200182
529719,2,[64797.016 46733.43 ],[1.1899145  0.66718435],[-0.5276584  2.4870932],[165.80513 944.7383 ],[0. 0.],[ True  True],113.62459690467314
529781,2,[77717.805 37083.582],[-0.6531461 -0.4857847],[ 1.2708566 -2.0899723],[ 423.5905 1346.2408],[   0.    2607.908],[ True  True],107.1035115520396
529840,2,[63988.715 38961.36 ],[-0.6443449   0.52876854],[ 2.8157725 -0.4030179],[1750.6332 2542.0176],[2946.7922    0.    ],[ True  True],117.47530996694856
529859,2,[64865.27 53346.32],[-0.00181449 -0.5486474 ],[ 0.33226445 -2.8860848 ],[3464.732  1092.0947],[0. 0.],[ True  True],121.99052082209126
529878,2,[49379.64  30107.865],[ 1.9160949  -0.11074975],[1.618481  2.8429952],[148.48865 -49.26535],[0. 0.],[ True  True],102.32792168805116
530119,2,[47063.934 31452.262],[ 1.8319905  -0.23673685],[ 2.9275162  -0.44026378],[-412.92267 2459.7295 ],[   0.    3984.061],[ True  True],121.60627523886488
530159,2,[42487.355 33926.676],[ 0.56486607 -1.5219952 ],[-0.05555903 -3.062173  ],[1017.9297  518.6393],[0. 0.],[ True  True],121.0497960624045
530249,2,[70725.18  48896.965],[ 0.5308286 -0.9007803],[ 1.7249371 -1.240978 ],[248.06345 358.1347 ],[0. 0.],[ True  True],148.69612436643504
530278,2,[84398.51 37551.59],[-2.031185   -0.48112413],[-2.3379743  1.0511166],[-819.79816 1872.4768 ],[   0.    8923.661],[ True  True],147.48235702126087
530297,2,[62048.03 51679.7 ],[1.3405586 0.3153491],[ 2.7028525 -0.2507271],[  473.88055 -1280.0889 ],[0. 0.],[ True  True],128.02169064710063
530306,2,[74229.21 49705.3 ],[ 0.04184773 -0.8321954 ],[ 0.5673716 -2.688755 ],[549.1572  508.21936],[13662.397     0.   ],[ True  True],133.08919322133585
530340,2,[43343.17  38641.277],[ 0.81093436 -0.87994087],[-1.7179629  0.9982161],[1097.6957 1641.2739],[18613.83    1404.0957],[ True  True],111.55521013746777
530395,2,[54574.96  35891.426],[-0.5071343 -1.5642655],[ 1.8587991 -1.0525938],[2862.0217 1943.0936],[0. 0.],[ True  True],100.65948734414378
530443,2,[65946.07 40456.94],[ 0.5453209 -1.1646142],[-2.3123732   0.27622086],[-359.72632 -243.5812 ],[   0.     1651.5846],[ True  True],140.6179421468089
530655,2,[84071.234 46914.78 ],[-0.05505477  0.5518341 ],[-0.3421535 -2.9468942],[ 583.70886 1216.2955 ],[0. 0.],[ True  True],127.14109779889063
530789,2,[58120.703 34711.555],[1.1071365  0.09831214],[-0.6851779  2.3444273],[216.85062 803.53076],[5904.4307 1489.6   ],[ True  True],101.38016836091428
530816,2,[61951.594 36044.004],[-1.1681771  -0.45128486],[-0.6106284  2.362501 ],[319.60822 672.048  ],[0. 0.],[ True  True],100.33104389964447
530870,2,[80918.21  57427.223],[-0.5890364 -0.542306 ],[ 0.8562487 -2.850468 ],[-608.7666   372.06622],[0. 0.],[ True  True],130.96870009514208
530875,2,[52924.938 46384.03 ],[-1.2743564  0.555657 ],[ 0.7858358 -2.3523266],[-1117.8713    188.63058],[   0.     3574.4478],[ True  True],143.55174337664366
530911,2,[60792.63  50241.598],[-0.13187373  0.42431405],[-0.7581503  1.6621338],[ 119.62158 -342.53168],[0. 0.],[ True  True],108.0061031327683
530942,2,[50588.973 50466.46 ],[ 0.2554008 -1.0043321],[ 1.4989939 -2.4444122],[-395.3694 2148.4646],[   0.   8141.34],[ True  True],115.20996762665614
530947,2,[59295.207 49576.203],[-1.5946401 -0.7909406],[ 1.621733  -1.3863292],[545.12915 341.20715],[0. 0.],[ True  True],117.08726353491146
530957,2,[50862.848 33284.492],[ 1.026843   -0.34007895],[ 0.8464749 -1.9265937],[1558.5889 1389.727 ],[26080.992  5495.815],[ True  True],101.15299018206653
530969,2,[60124.293 34455.707],[-0.5571659   0.98254025],[ 1.7916654 -2.181089 ],[810.1725    44.035248],[0. 0.],[ True  True],113.5663517327165
530975,2,[57188.598 47107.64 ],[0.7047209 1.1482198],[-2.1629634  1.0678391],[ 246.26337 -206.6399 ],[0. 0.],[ True  True],106.26987587792185
531008,2,[50355.52  38201.496],[-0.90838665  1.2396109 ],[0.350194  2.5342166],[3439.021  3129.1526],[    0.    11453.797],[ True  True],137.5498756596717
531017,2,[65774.625 39516.996],[-1.0133675 -0.210547 ],[-1.7323056  2.160967 ],[-866.35333 -137.32263],[1427.21    0.  ],[ True  True],103.74626821412858
531163,2,[41382.855 39211.844],[ 1.0491836  -0.32832873],[ 1.409603  -1.5666554],[-73.864075 192.01003 ],[0. 0.],[ True  True],100.221915016825
531174,2,[51118.332 46119.047],[1.1307293  0.35021663],[ 1.6347461 -1.6199003],[809.8962  303.27686],[0. 0.],[ True  True],104.45396164005422
531231,2,[71040.805 70004.45 ],[-0.45141682 -0.45090315],[ 2.478146   -0.79983056],[-585.82385 1345.6179 ],[3938.2668    0.    ],[ True  True],140.71365091202114
531335,2,[48039.12 36129.47],[ 1.0574609 -1.0942346],[-0.91497684  2.7356238 ],[ 996.721 3152.4  ],[    0.    18582.115],[ True  True],134.75323388747714
531351,2,[42107.19 36194.87],[ 1.1443797  -0.95078266],[-0.4356228  2.7841895],[ -46.83029 -292.70676],[1120.0137    0.    ],[ True  True],124.94819518312897
531368,2,[64580.277 49156.47 ],[1.6501554  0.07159378],[ 2.1249783 -0.9973024],[-67.40021  -56.050903],[0. 0.],[ True  True],149.64224469171478
531490,2,[61458.086 56075.945],[-1.2584246   0.35453093],[-2.146397   0.7323849],[-770.8365   157.15652],[0. 0.],[ True  True],156.9558497619876
531491,2,[56627.23  52881.156],[1.317794  1.5757326],[ 2.2955148  -0.41654363],[  53.01294 1841.3761 ],[0. 0.],[ True  True],107.8626382392232
531544,2,[59370.445 43281.72 ],[-0.0410715   0.82223034],[-1.3585572  1.1461108],[  142.47794 -1653.0886 ],[0. 0.],[ True  True],106.33919740331076
531606,2,[51877.184 33386.637],[-0.93453425  0.47738144],[-0.9632266  1.4615211],[-63.75531 290.57162],[1251.595    0.   ],[ True  True],100.70412461057404
531624,2,[44631.992 40439.33 ],[-0.5233965   0.90387654],[ 2.5590136  -0.73638195],[-361.98468 1151.0244 ],[1125.4124    0.    ],[ True  True],107.33971174652918
531691,2,[105496.53  52577.58],[ 0.7509879 -0.6447141],[-1.3355871 -2.8505583],[3711.683   -152.88577],[14555.255     0.   ],[ True  True],152.1560028151937
531876,2,[62829.87 34842.53],[ 1.2355121  -0.34681523],[ 1.465942  -1.5003998],[ 775.107  3776.5632],[   0.     5093.4375],[ True  True],124.15354422223176
531910,2,[63966.6   35844.684],[-1.5859151 -0.8289321],[-0.7375423  2.430596 ],[ 470.85852 2685.696  ],[   0.     6366.4575],[ True  True],102.70174542684055
531914,2,[93850.15  31618.354],[-0.8683832  1.0324559],[1.5409598 1.2602658],[1560.641  -615.2374],[0. 0.],[ True  True],120.81903757060628
531935,2,[68370.164 43694.258],[0.494358   0.94707936],[-1.077406   1.8310965],[-208.1059   -81.33072],[0. 0.],[ True  True],111.40365234178016
531994,2,[43362.348 35564.703],[-0.4577367 -1.9830885],[-2.306866   1.3555206],[2315.2305 1778.447 ],[3660.3403 1243.689 ],[ True  True],100.49826897555089
532006,2,[77920.    56059.766],[-1.1278666  -0.63941526],[ 1.397901  -2.0939171],[-532.56665 -327.24323],[0. 0.],[ True  True],134.1843395673547
532053,2,[79008.62  40423.742],[-0.43923476  0.44076997],[-0.94617176  2.524651  ],[633.37805 419.98273],[0. 0.],[ True  True],122.75724160641667
532059,2,[64328.5  57941.17],[2.0511632 2.3316326],[ 2.5214245 -0.8915429],[ -34.26345 -462.81924],[    0.   17301.55],[ True  True],122.19406145086936
532117,2,[87053.93 35417.08],[0.56265485 0.33126637],[-1.7704077  1.0266106],[1471.5924   174.70877],[    0.    11484.679],[ True  True],110.16411701568072
532190,2,[67958.55  35938.113],[ 0.29440883 -0.29195288],[ 0.71061003 -2.466106  ],[234.7457   -17.803833],[0. 0.],[ True  True],103.1030755758922
532211,2,[61477.58  41756.418],[-0.20944765  0.440358  ],[ 1.6062952 -1.2254916],[ 1591.4377 -1531.4146],[8064.39  6600.211],[ True  True],105.57716017951425
532234,2,[80176.47  40085.086],[-0.9758961  -0.57597274],[-3.1374142  -0.09120604],[-941.2764   37.0748],[   0.    9832.318],[ True  True],115.53015090982122
532279,2,[46821.28 39849.31],[-0.79641026 -2.3381696 ],[ 2.7959425 -0.5619535],[316.91223 -95.11664],[5074.4526    0.    ],[ True  True],112.97088611249207
532437,2,[82369.086 50819.29 ],[2.2567468 1.1957227],[ 0.20458655 -2.5369647 ],[1097.6166 1640.325 ],[   0.     1664.4667],[ True  True],145.7881428722696
532473,2,[62377.445 57378.633],[ 0.03799268 -1.107384  ],[-0.04671385  3.1329978 ],[-470.15588  514.8039 ],[1498.0471    0.    ],[ True  True],139.79647048759782
532540,2,[55726.29  48340.855],[-1.3649577   0.43215147],[-0.52785707  2.4976618 ],[2147.3943  -116.63901],[0. 0.],[ True  True],148.4852772358821
532572,2,[53666.562 43211.207],[-1.2279677 -2.0561643],[-0.36198035  2.8545387 ],[-1260.6836  1114.8054],[1214.6265    0.    ],[ True  True],104.62609624100035
532651,2,[74906.82  30218.684],[-0.1903102 -0.8760285],[ 2.334279  -0.6684174],[ 41.002075 800.1094  ],[0. 0.],[ True  True],100.58562309826009
532728,2,[69121.81  35147.574],[ 0.7491681 -1.0525708],[ 0.9069989 -0.0945323],[1432.186   -481.26657],[13927.576     0.   ],[ True  True],111.82506357145964
532772,2,[63826.24 52337.53],[-1.286936   -0.69633734],[-0.7369313  2.067789 ],[-221.15094 -290.73706],[1034.4984    0.    ],[ True  True],119.10486542403845
532829,2,[48039.207 45680.977],[2.0499175  0.30412537],[ 1.2081168 -3.045923 ],[-901.7479  -197.91449],[1295.5608 1250.1512],[ True  True],122.06656687446002
532848,2,[42489.074 37088.098],[-0.2707413  1.7713351],[ 0.69957364 -1.6667609 ],[ 626.8447  -189.82822],[0. 0.],[ True  True],120.82998757990849
532892,2,[42211.96 38944.03],[-0.06097866  1.6901906 ],[ 1.5778468 -1.7037345],[ 752.1403  -358.85315],[1829.1353    0.    ],[ True  True],114.07041702715438
532915,2,[50864.008 47452.16 ],[ 0.86138934 -0.881899  ],[2.2141993 1.3004222],[371.2141 137.9047],[0. 0.],[ True  True],106.16223772375139
532992,2,[48982.258 41360.406],[ 0.29237062 -1.0925593 ],[-1.2730113  1.6715956],[1748.168    -73.94864],[6698.4146 6743.1465],[ True  True],112.13082030339986
532993,2,[88057.04 32956.23],[-1.2411431 -0.7532484],[ 1.8052275 -1.7457213],[-852.6484  607.8883],[2316.8867 2710.9358],[ True  True],108.78042161451354
532996,2,[88006.25  55516.582],[1.2097884 1.8298463],[ 1.4637971 -2.4355392],[3771.7637 1553.9434],[4585.5015 2870.3926],[ True  True],137.14596367251735
533002,2,[93227.03  36028.324],[-0.46857032  1.1335968 ],[-3.0561962   0.07201134],[2610.7004 2786.197 ],[    0.    14861.027],[ True  True],155.1325103595811
533140,2,[45565.98 43273.48],[ 0.45146093 -0.6254747 ],[0.12030811 3.0652614 ],[1414.7998  491.0858],[0. 0.],[ True  True],101.62586985443339
533293,2,[40507.81 33155.26],[ 2.194287   -0.48945045],[ 3.1303968  -0.72802776],[ 182.0842 -692.0551],[0. 0.],[ True  True],147.5756643271008
533360,2,[48421.09  46454.863],[1.2361901 2.228265 ],[ 0.82841504 -2.3913436 ],[  7.781952 132.5705  ],[0. 0.],[ True  True],106.70223866322966
533377,2,[74155.88 47027.55],[-1.335256  -1.2240419],[-2.0370185   0.96833044],[ 559.565  2510.5894],[1004.9615    0.    ],[ True  True],118.0170440557703
533392,2,[61339.777 54789.2  ],[0.7951455  0.84108114],[ 0.49311626 -2.86951   ],[1924.3557  145.0552],[0. 0.],[ True  True],115.26750122546889
533411,2,[125758.67   43391.125],[-1.9004558 -1.1921128],[-0.6852804  3.1232853],[ -683.0477 -1112.6982],[0. 0.],[ True  True],149.47506359005706
533454,2,[51274.535 48081.16 ],[-0.22305213  0.13378294],[ 0.96521115 -2.2119215 ],[235.31754 140.07822],[1321.4047    0.    ],[ True  True],100.87369719418867
533478,2,[55418.06  49199.734],[-0.23974365 -0.2518387 ],[-2.9098182   0.38608426],[-128.8536   154.81183],[0. 0.],[ True  True],104.1240569857387
533540,2,[62655.195 58002.29 ],[0.6980367  0.02696733],[-0.76255614 -2.9379919 ],[877.01825 300.6019 ],[0. 0.],[ True  True],114.45080600948029
533541,2,[47122.027 30588.613],[-1.2453867  1.23157  ],[ 2.2996013  -0.65851873],[1357.4948  261.9223],[0. 0.],[ True  True],141.8283974390073
533735,2,[81027.664 37210.355],[-0.9296804  0.6115572],[ 1.2992456  -0.18258597],[-548.5041  -242.99109],[1516.9669 1157.3337],[ True  True],119.1271837282175
533791,2,[61239.043 35915.38 ],[-0.68290275 -1.6528265 ],[-1.8186651  1.2988486],[ -43.326202 1642.5215  ],[   0.     4769.8696],[ True  True],105.03767939124984
533957,2,[81784.75 33243.  ],[-1.2120955  -0.06719004],[ 1.1152772 -1.9449272],[ 261.50024 3326.653  ],[3804.974    0.   ],[ True  True],121.76851033315255
533963,2,[61462.465 42281.94 ],[2.0551016 2.1561244],[ 0.28551757 -2.7227595 ],[-125.59589 -148.43066],[0. 0.],[ True  True],101.85987555879032
533974,2,[65035.863 34784.45 ],[1.8323655  0.28757977],[-2.435987    0.04066768],[2648.28       82.738556],[4156.34    0.  ],[ True  True],121.02170097947877
534011,2,[45769.77  30740.326],[-0.08256805 -2.131989  ],[-0.3409005  3.0917544],[343.3308    -4.875473],[0. 0.],[ True  True],117.47240707652462
534033,2,[52282.88 48195.96],[-1.6897732 -0.9226024],[ 3.0091774  -0.39001426],[1398.5662  379.5156],[1014.77454 1288.49   ],[ True  True],107.09917153011159
534099,2,[90082.19  63809.953],[-0.49297956 -0.9250035 ],[-1.4987068  1.6216036],[ 599.4066  -424.40442],[   0.    5316.879],[ True  True],155.17605580675345
534100,2,[55642.125 31134.615],[-1.205271   1.1659299],[ 1.5952256 -1.6900083],[  266.9627 -1091.6016],[9601.424  1066.7704],[ True  True],148.8128124508758
534197,2,[69196.62  45791.316],[0.4593751 0.5730187],[-2.8202252  0.4906734],[ 298.4525 3039.7407],[   0.     3448.4631],[ True  True],112.36001642470978
534216,2,[71861.305 60854.965],[ 0.5342022  -0.15662836],[ 1.4297245 -1.5165025],[3919.2002    -50.211304],[23935.148     0.   ],[ True  True],139.63337294553537
534221,2,[41430.355 37373.785],[-2.045454   -0.32446802],[2.8030229  0.06528879],[-444.3805   -84.53061],[2823.4392    0.    ],[ True  True],108.5372940036443
534232,2,[63336.445 31763.305],[-0.29579318  1.8860246 ],[-2.0975997   0.03217504],[ 158.38135 1084.7142 ],[0. 0.],[ True  True],142.09126517213605
534256,2,[45006.062 35005.055],[-1.7591039   0.05996526],[-2.998094  -0.5154393],[-549.344  2504.5242],[0. 0.],[ True  True],111.62913654028424
534269,2,[87258.086 68423.766],[-0.11467563  0.02686411],[-2.1174614  0.9580592],[ 461.75177 -294.1705 ],[   0.     1378.6359],[ True  True],154.84141118435613
534432,2,[42007.547 41621.12 ],[ 0.56528527 -1.167038  ],[-0.9382987  2.0963788],[1038.905   -172.31274],[0. 0.],[ True  True],116.92367076191788
534437,2,[61245.777 42057.434],[-0.35605124 -0.61161375],[-1.020558   2.1676497],[-817.2903  -245.49829],[0. 0.],[ True  True],102.30794743076719
534460,2,[71410.48 45088.43],[ 0.37114978 -0.19683048],[-0.89186627  2.924685  ],[2704.7449  -357.35767],[2828.9263    0.    ],[ True  True],111.95576184894917
534484,2,[66649.64  62400.434],[-0.9505155 -1.6960828],[ 2.3589292  -0.91126484],[145.69879  -43.178925],[0. 0.],[ True  True],137.79738898895073
534490,2,[59190.504 51419.652],[-1.2837994 -1.106642 ],[ 2.2819588 -0.757587 ],[  44.923096 -218.82736 ],[   0.      1012.43353],[ True  True],110.62696350658909
534512,2,[62610.24  32426.082],[ 0.49851415 -1.5634613 ],[-1.2520173  2.0828032],[2553.0222 2321.1833],[ 4078.4905 17710.762 ],[ True  True],142.13906411882473
534562,2,[55698.164 38246.137],[1.8851745 0.8287026],[-3.0692337  -0.24827038],[ 799.3511 1532.5886],[0. 0.],[ True  True],104.45574392316546
534593,2,[82305.73  54848.316],[-0.16427816  1.0249398 ],[-0.3022503 -1.8693187],[ 944.02234 -912.78906],[   0.     2016.9175],[ True  True],127.15401151969787
534618,2,[59691.74  47233.508],[0.5964862 1.8143178],[ 0.7718381 -2.4099178],[-155.57431  431.21896],[0. 0.],[ True  True],126.48267859269167
534634,2,[97604.02  32110.477],[1.273073   0.79339767],[-1.3655919  1.9138508],[ 222.81644 2183.6787 ],[    0.    13719.812],[ True  True],114.94364115403265
534638,2,[54406.13  34284.125],[-0.15248865  1.2178521 ],[ 0.80742294 -2.4893482 ],[ 174.19348 -492.73743],[0. 0.],[ True  True],107.24972125249613
534972,2,[67835.23 48370.06],[0.9333878  0.23083206],[-2.349464   0.4544487],[-520.338  -643.1221],[    0.    26263.479],[ True  True],120.17253370290344
535022,2,[58643.93  36455.004],[1.524813   0.07751191],[-1.9009677   0.90960723],[1072.8016 1678.321 ],[13805.129   7412.3843],[ True  True],116.772606668792
535029,2,[58194.13 46531.94],[-1.1366974   0.22001874],[-1.0463217  2.2240644],[-612.22766 1000.2579 ],[0. 0.],[ True  True],128.77914138613113
535039,2,[49284.586 33218.18 ],[-0.50656027  1.204571  ],[ 1.413873  -1.9879956],[-462.01297 -177.5105 ],[   0.     3118.8914],[ True  True],111.90053373123777
535074,2,[51906.348 47619.43 ],[-0.13974851 -0.37561467],[ 1.4297662 -1.8076252],[ 588.4852 -406.0647],[0. 0.],[ True  True],100.01242407484192
535155,2,[80696.664 43928.13 ],[-0.94055676 -1.0675842 ],[ 0.97060776 -1.570425  ],[-1307.408   -843.3831],[0. 0.],[ True  True],114.00056569335261
535162,2,[89986.016 31169.81 ],[1.5943925 0.9585575],[2.7010033  0.14251217],[-347.39743   -28.651184],[0. 0.],[ True  True],107.07530030145786
535226,2,[63531.094 62300.84 ],[0.6717952  0.48756084],[-1.2867947  2.1636438],[286.0025  571.12366],[0. 0.],[ True  True],124.86928439637686
535259,2,[55672.676 47572.95 ],[-0.18069103  1.6161456 ],[-0.6896787  1.9817016],[1480.7498 1023.5351],[1063.3032 5837.632 ],[ True  True],145.37297438811584
535301,2,[123451.24   31001.467],[-1.8124278 -1.0307765],[ 0.6655107 -2.2824125],[2358.762  3349.8901],[    0.    45451.188],[ True  True],132.76069877552428
535373,2,[46326.832 44157.   ],[-0.01697284  1.965861  ],[-0.9888287  2.2142458],[1535.3    3759.7878],[0. 0.],[ True  True],138.6485146440751
535382,2,[49384.72  33933.715],[-1.9684726 -0.5711976],[ 3.1262207  -0.14780463],[ 866.08167 1949.604  ],[    0.    10316.479],[ True  True],102.53721938314206
