entry,photon_n,photon_pt,photon_eta,photon_phi,photon_etcone20,photon_ptcone30,photon_isTightID,myy
232954,2,[92484.336 49988.867],[-0.89102274 -0.54677576],[ 0.12817562 -2.828072  ],[1310.4148   250.75137],[   0.    1079.009],[ True  True],137.43249679338248
232962,2,[90718.19  31359.691],[-1.1309988 -1.1153495],[ 0.56724685 -2.57982   ],[-1128.0723  1339.3098],[9979.859 1057.41 ],[ True  True],106.67796839208081
233052,2,[58709.1  44771.37],[-1.0714005 -1.354415 ],[ 1.7488021 -1.1161331],[-1183.8088   681.9397],[   0.     7927.7124],[ True  True],102.5962408311696
233187,2,[57633.793 36232.613],[-0.6665925 -2.094997 ],[ 2.7562613  -0.81746966],[3381.3164   238.49356],[   0.     1399.9198],[ True  True],114.04028591258174
233197,2,[46491.465 44403.844],[0.12609477 1.2582873 ],[-1.7790024  1.4073311],[1274.4564    66.31589],[6323.6177    0.    ],[ True  True],105.80537017245949
233216,2,[63720.934 61492.92 ],[-0.86661124 -0.91252023],[-0.67490095  2.7223234 ],[ 888.83563 2846.8462 ],[    0.   36025.23],[ True  True],124.20603747457133
233304,2,[79242.61  74221.164],[-0.04901017  0.4763025 ],[-2.5068908  0.4124828],[308.92145 499.59174],[0. 0.],[ True  True],157.788956358504
233319,2,[53518.215 33650.125],[-2.361461   -0.05831614],[2.5060887 3.0847979],[755.95264 285.20978],[1195.9786    0.    ],[ True  True],123.22218900798111
233327,2,[72575.75 62937.11],[2.028937  2.1495132],[ 1.1765648 -2.0798466],[-684.60657 -448.38956],[1313.2465 3577.4397],[ True  True],135.19307883898352
233396,2,[54908.09  35304.625],[ 0.8574117 -0.2688534],[3.0121775  0.01254161],[-607.30316   -16.922974],[0. 0.],[ True  True],102.20153955159998
233436,2,[51994.33 40860.02],[-1.927644   -0.66645056],[ 1.0229498 -2.1031833],[ 219.05774 3809.142  ],[16981.12  11978.363],[ True  True],111.12621843479828
233461,2,[116522.49   49248.973],[1.1656438 0.881614 ],[-1.0643258  2.519938 ],[656.2106  549.42645],[15190.389     0.   ],[ True  True],149.37952186297952
233525,2,[75338.445 52179.996],[ 0.2015195  -0.95756865],[-1.2030324  1.9511135],[-296.9168  -412.21777],[    0.    11344.952],[ True  True],147.05065906350288
233599,2,[68679.1   49199.164],[ 0.71191615 -0.08343299],[ 0.22605321 -2.885782  ],[-490.39877    42.068542],[0. 0.],[ True  True],125.56020292547412
233637,2,[60072.055 54025.51 ],[2.308317  0.6114062],[0.01040721 3.021836  ],[ 304.86987 -802.9877 ],[0. 0.],[ True  True],157.2931625648326
233651,2,[62213.332 43923.207],[-0.47332883  0.8475713 ],[-2.2732742   0.53692335],[-774.33484   -40.042114],[   0.     1183.5333],[ True  True],127.02634140894926
233680,2,[50138.637 49784.434],[-0.8624974 -1.1388519],[ 2.7445505 -0.6416979],[-346.99237  339.90637],[1041.4161 1149.6506],[ True  True],100.1382998937686
233704,2,[53148.645 39496.895],[1.7071667  0.55951846],[-2.3822763  0.9751668],[  38.02777 -448.16888],[0. 0.],[ True  True],106.68347310484907
233822,2,[61331.316 38651.246],[-1.044288  -1.5454144],[-1.1933578  1.8413366],[-175.01117 -229.92047],[0. 0.],[ True  True],100.31417369875379
233953,2,[48147.94  38968.594],[ 1.0298476 -0.2673471],[-0.06648581  2.8963563 ],[1037.3297    -33.567566],[0. 0.],[ True  True],105.21768327598204
233977,2,[45392.875 31682.951],[-0.8030964  1.0951257],[ 1.2676629 -1.8950648],[1240.4673   462.16086],[0. 0.],[ True  True],112.6483396519802
234003,2,[111838.66  41661.21],[0.51824206 0.7507675 ],[-1.9254975  0.8401283],[-554.3118 -923.7972],[   0.     1773.8984],[ True  True],135.05374438631404
234163,2,[110959.85   31346.775],[-0.3740269 -1.0454121],[-1.892793   1.5774412],[2131.3145  -783.97125],[   0.     1016.2052],[ True  True],123.15949873594859
234210,2,[69940.28  30862.441],[ 1.1892918 -0.6516679],[ 1.1069598 -1.2840425],[-231.19519  917.0012 ],[0. 0.],[ True  True],130.7814607356168
234242,2,[66935.8  45025.19],[0.32400578 0.82960886],[ 0.28614455 -3.0101335 ],[-197.52432 2475.1943 ],[    0.   18187.38],[ True  True],113.00532035676508
234248,2,[60872.406 47519.92 ],[-0.18910791 -0.40784714],[-0.82071817  2.2020202 ],[-220.51642 -193.83667],[0. 0.],[ True  True],108.02199093233988
234281,2,[70533.336 35742.992],[ 0.86931884 -0.2779014 ],[ 2.3256342  -0.34815437],[-120.6062     14.019806],[0. 0.],[ True  True],115.06883976933443
234295,2,[62788.28  42765.992],[ 0.24202938 -1.2640026 ],[ 1.648376  -1.5270841],[ 601.4697  -336.96848],[    0.    10099.735],[ True  True],134.42443482592554
234350,2,[40970.887 30553.156],[ 0.83292115 -1.1040363 ],[ 2.3997576 -0.7134706],[762.1148  306.41223],[   0.     1812.0483],[ True  True],106.61819480891708
234406,2,[47089.43  39249.613],[-1.8350847 -0.597784 ],[ 1.9694911 -0.9429308],[-296.61127  561.20026],[   0.   1478.74],[ True  True],102.4974631758634
234409,2,[86523.04  32025.152],[-2.1316297 -0.7567035],[-2.9310584  0.6234479],[-325.98462  553.7842 ],[   0.     1044.1077],[ True  True],129.3641460312723
234480,2,[46209.47 33500.73],[-0.89888376  1.6398879 ],[-1.900589    0.03105693],[-540.0646   -76.08603],[0. 0.],[ True  True],144.29157163950458
234485,2,[78261.46  31377.764],[ 0.4610359  -0.89778453],[-0.9190053  2.0625045],[-393.56915  409.11   ],[   0.    4556.676],[ True  True],122.6215542456495
234571,2,[58559.89  51100.094],[ 0.07429609 -0.2696405 ],[0.57404494 3.0628674 ],[-1081.5945   -339.42752],[0. 0.],[ True  True],105.3408321153261
234591,2,[57786.18  43922.625],[0.7762087 1.7945625],[ 2.2954764 -0.9662922],[366.46503 907.5734 ],[    0.    53009.008],[ True  True],113.94514269738025
234625,2,[88418.32  31631.443],[ 0.29699996 -0.99385065],[-1.8955559  1.3182253],[ 139.51147 3749.4236 ],[   0.    6690.852],[ True  True],128.5187644895375
234646,2,[71573.805 50449.32 ],[-1.2660849   0.10569263],[ 2.8125641 -1.3336318],[-331.38428 1138.89   ],[   0.    5016.115],[ True  True],137.9312890721541
234669,2,[82365.94 53151.55],[-1.5364373  -0.33143124],[ 0.39774293 -2.2895308 ],[-151.07687 1627.9949 ],[   0.    3248.782],[ True  True],154.23225508023285
234774,2,[79679.63  45410.473],[-1.3602448   0.11573566],[ 2.2912982 -0.5968898],[1008.29016  783.6017 ],[   0.     1451.6796],[ True  True],153.82990419173052
234892,2,[50495.46  49904.633],[-1.14687     0.31567535],[ 2.2308524 -0.874797 ],[1213.5894 1174.3047],[ 6321.652 10479.818],[ True  True],128.44799347709815
234896,2,[48096.055 45532.086],[-1.2665533  -0.35212436],[ 2.0931404  -0.94841444],[-732.7307  -368.64264],[0. 0.],[ True  True],103.44142649642707
234934,2,[51417.69  33476.156],[ 1.0629667 -0.5000674],[ 0.8848671 -1.4122807],[1290.4199    73.51437],[0. 0.],[ True  True],104.2259143694968
234939,2,[59949.805 56772.87 ],[-0.6506913   0.05833151],[ 1.5601552 -1.6369087],[-911.80176 -203.44824],[3150.8542 2652.1946],[ True  True],124.04638753149183
234958,2,[56040.62 31828.57],[ 1.1032435 -1.2747583],[-1.7378962  2.3642235],[ 3880.5266 -1051.3992],[0. 0.],[ True  True],146.43767611168605
234995,2,[48485.96  42043.727],[-0.07776846  1.2665913 ],[ 1.9286354 -0.9233647],[-685.1289  -326.48254],[   0.     1199.6777],[ True  True],110.71587058236314
235013,2,[53011.7  31594.36],[-1.6355596  -0.10479116],[ 1.5954199 -1.5785334],[-441.7684  -251.65363],[8281.512  3193.0334],[ True  True],107.01015312656766
235020,2,[45660.86 31143.19],[ 0.61925095 -1.310233  ],[-1.1888604  2.0104654],[ 894.609   -321.12646],[3728.5479    0.    ],[ True  True],113.30411006397168
235039,2,[60366.55  42644.754],[-0.29822266 -0.02614427],[ 2.4854121 -0.9460465],[-1197.4631   -216.42181],[1241.0941    0.    ],[ True  True],101.36184628701409
235086,2,[73087.65  37292.184],[-0.04911043 -1.3505474 ],[ 0.96298754 -1.8902069 ],[ 501.8625 1268.1184],[0. 0.],[ True  True],126.42476221928177
235226,2,[46657.645 41715.344],[0.06573547 1.6511396 ],[ 0.80675703 -1.8718412 ],[760.1023 251.995 ],[5545.3774 1089.3882],[ True  True],115.68141050308041
235322,2,[53965.9   38282.473],[0.03324531 1.761723  ],[-0.6769385  2.319047 ],[-580.81335  755.0285 ],[2098.225    0.   ],[ True  True],126.84858053541254
235388,2,[55451.242 54757.03 ],[ 0.22179706 -0.27009735],[ 1.9999307 -1.1894882],[267.1916  361.45905],[2174.542    0.   ],[ True  True],113.52552917669883
235392,2,[164419.34   43749.883],[2.3071725 1.9245201],[ 0.9824007 -1.1560408],[ 900.79785 1412.3214 ],[   0.     2107.5742],[ True  True],152.27538603953388
235428,2,[133469.16  33912.35],[1.325764   0.97382337],[-1.4043465  1.5411893],[-374.90698 -106.65823],[   0.     1755.5852],[ True  True],136.0074590001826
235484,2,[102573.37   32008.201],[-1.0214589 -1.2759931],[ 2.2531786  -0.47793013],[  440.4522 -1232.5105],[0. 0.],[ True  True],113.14209421155122
235509,2,[61798.152 45599.04 ],[-1.5969473 -2.3514757],[ 1.6928719 -0.3897193],[-351.4809  -265.97986],[0. 0.],[ True  True],100.38855075388112
235531,2,[89090.91 47046.17],[ 0.33035707 -0.9614957 ],[0.03104672 2.8720748 ],[-288.21814  438.24228],[0. 0.],[ True  True],156.24738859989162
235532,2,[40550.348 35351.367],[-1.7727396  0.2983768],[ 0.5814719 -2.37739  ],[2396.1235  694.2147],[2662.579    0.   ],[ True  True],119.88736318405164
235582,2,[48115.434 39315.74 ],[-1.1970598  0.9350256],[-3.1408224  0.9914854],[3797.087  1061.2068],[2979.4612    0.    ],[ True  True],135.09093068748777
235797,2,[56576.36  51174.676],[-0.5737597 -1.3586551],[-0.21648496  2.7226517 ],[1206.1328  942.0626],[    0.  23188.3],[ True  True],115.49882217885734
235801,2,[53085.086 49539.426],[-0.5446097 -1.6899741],[-0.8969095  2.2951021],[133.64987 828.5585 ],[0. 0.],[ True  True],119.81863599956031
235858,2,[54188.44 53766.32],[1.3604633 0.4175426],[ 2.8211513 -0.4821988],[-256.45624 -608.2721 ],[0. 0.],[ True  True],119.85864326109272
235922,2,[136308.3   33249.92],[0.86015475 1.6159303 ],[-0.18591774  2.6864002 ],[-504.91064  241.57266],[0. 0.],[ True  True],143.23655621355147
235972,2,[44956.523 42192.875],[-0.07652345  1.6077399 ],[ 0.4556549 -2.419423 ],[1631.5348 3403.7227],[1080.2522 9107.695 ],[ True  True],119.3016443931623
235982,2,[62127.785 47098.293],[1.7774948 2.2906277],[-1.6750529  1.3567888],[ 139.90097 -962.65155],[0. 0.],[ True  True],111.60983818493823
236171,2,[44810.47  44624.902],[-2.1303535  -0.58432794],[ 2.0240767 -1.5033385],[3294.296 -852.414],[4117.688    0.   ],[ True  True],116.25587027954846
236187,2,[71739.586 56784.258],[0.8793594 1.1128271],[ 2.549197  -0.5996565],[-440.7151 -296.6963],[   0.     1413.2703],[ True  True],128.5206474408392
236194,2,[40355.684 35876.223],[-0.16452709 -2.2139194 ],[-0.929751   2.4076295],[ 70.64523  -89.621704],[0. 0.],[ True  True],119.44204453634313
236229,2,[69106.81  52067.805],[1.8711058 2.2626603],[ 1.1159021 -1.4459934],[-852.8373  -329.50253],[    0.    13549.852],[ True  True],117.37124231674788
236235,2,[93331.77  49488.863],[-1.2551031 -2.0434122],[ 2.4306934 -1.0063233],[2027.6349  -184.41693],[   0.     2244.2334],[ True  True],145.2494955431585
236254,2,[55218.543 50020.227],[-1.3579166  -0.31056717],[-0.52775735  2.339198  ],[1075.5564  -272.06424],[0. 0.],[ True  True],118.98840069374604
236386,2,[55821.81  44375.387],[0.7499793 1.564932 ],[-2.305163    0.88019484],[ 484.1848 2260.2244],[   0.     1343.4695],[ True  True],107.89799135112054
236390,2,[65686.6   59106.125],[-1.2611476  -0.10794697],[ 0.55244184 -2.6472363 ],[-421.1056 1386.48  ],[1301.995    0.   ],[ True  True],145.87050158712862
236393,2,[85722.555 38432.773],[-2.2053657 -1.0508391],[-1.8447071  1.4828434],[-687.2269 1540.0021],[   0.     8083.3745],[ True  True],134.03740321340513
236433,2,[52951.832 44662.938],[-0.96671766  0.17586042],[ 0.20476194 -3.0164912 ],[-425.44553  100.67456],[0. 0.],[ True  True],113.50434329973812
236489,2,[76942.055 45538.82 ],[2.0370014 0.7518434],[-3.1029282   0.15309094],[-329.2834  -810.31433],[1057.15   2510.9055],[ True  True],143.5211436925428
236550,2,[55827.71  45130.234],[2.2098181 1.2975584],[-0.15699394  3.0027206 ],[-180.46176    63.274323],[0. 0.],[ True  True],111.01144264637857
236643,2,[40815.64 32854.14],[-0.9185781  0.9146381],[-1.2368865  1.7305342],[1493.5548  -368.14044],[   0.     8291.0205],[ True  True],106.02879669305382
236703,2,[67482.06 40099.55],[1.175359  0.2511336],[-1.5186998  1.0865911],[-1331.5946   -252.64484],[2213.4675    0.    ],[ True  True],112.00409424265231
236713,2,[43532.77 33207.19],[1.9575216  0.08276819],[-1.5000701  1.7857156],[-257.87802 1937.0869 ],[   0.     1535.2281],[ True  True],111.83523795386411
236728,2,[71678.15 69710.3 ],[-1.1058322 -2.0462751],[-0.41464606  1.173267  ],[2716.958  1307.4852],[18808.502     0.   ],[ True  True],122.1440645453879
236780,2,[57719.633 49338.65 ],[ 0.71763986 -0.46846706],[ 2.894185   -0.32513526],[ 129.15405 3105.5498 ],[0. 0.],[ True  True],125.98718287224648
236853,2,[109875.055  91806.17 ],[ 0.21471313 -0.86531496],[ 3.0963588 -2.9423745],[-1015.95917  -653.95   ],[   0.     1451.9095],[ True  True],116.42710099703126
236866,2,[69357.49 65916.11],[-1.2123338 -0.6438745],[ 1.2493205 -1.9553236],[-1621.2896   369.8021],[0. 0.],[ True  True],140.6644956006879
236867,2,[96464.47  42581.133],[-1.0723813   0.07847121],[-0.9195014  2.160688 ],[156.24544 293.93152],[    0.    15143.992],[ True  True],149.94231809018285
236917,2,[68176.25  41991.453],[0.7616574 1.7545402],[-0.57956904  1.9896493 ],[ 350.73956 -305.1375 ],[0. 0.],[ True  True],116.62130591774776
236950,2,[55844.152 35176.957],[0.39900595 1.6645787 ],[ 0.61422515 -3.0830646 ],[686.92334 848.4645 ],[   0.     1565.5985],[ True  True],104.19188366748861
236985,2,[46003.254 42810.836],[ 0.38773403 -1.1970059 ],[2.977676  0.8023608],[-489.54504 3687.0178 ],[2031.5061    0.    ],[ True  True],110.67710939808501
237000,2,[66423.77  56892.973],[2.3346388 0.9478081],[-1.0316006  1.9000016],[ 811.3171  -530.38074],[0. 0.],[ True  True],153.1685747275998
237057,2,[40863.582 31065.553],[ 2.2781086  -0.20418602],[-1.3196826  2.0711884],[ 267.90833 -218.35352],[1621.3026    0.    ],[ True  True],133.2671983053012
237066,2,[50290.49  35194.723],[2.0452185  0.72756475],[ 2.8343334  -0.42269903],[ 502.20178 3080.7607 ],[2966.5437 9550.351 ],[ True  True],102.95856189431447
237181,2,[124307.88   43522.137],[ 0.24766625 -0.62515736],[-0.0346876 -2.806026 ],[-173.95905  218.48126],[0. 0.],[ True  True],159.05125422539572
237199,2,[52225.527 30771.08 ],[ 0.671004  -0.9355223],[ 2.6638992 -0.9810932],[ -165.73572 -1123.2031 ],[0. 0.],[ True  True],105.59129448407593
237213,2,[66880.99 46041.89],[0.26908275 1.1269201 ],[-1.531038   1.5375084],[ 470.57355 3004.1555 ],[   0.     4292.3677],[ True  True],121.28203361971536
237440,2,[64512.54 52009.04],[-1.8327426 -1.7057123],[-1.0085323  2.063283 ],[809.7439  177.11795],[0. 0.],[ True  True],116.01218145816712
237475,2,[60292.656 57228.863],[-2.33359   -1.1280771],[ 1.4053284 -2.0040038],[1874.5319   160.20145],[26197.973     0.   ],[ True  True],138.5928105164023
237489,2,[55449.246 37740.594],[ 0.19519013 -1.170026  ],[ 0.9598843 -2.3035953],[-1253.2388  -691.3332],[1603.4432    0.    ],[ True  True],113.51121040852543
237528,2,[59911.66 47378.72],[0.9751024 1.9856981],[ 1.4254193 -1.482934 ],[  97.804016 2758.7295  ],[4555.4224 1400.5905],[ True  True],119.81120767815337
237532,2,[93181.81 33243.95],[2.147724 1.834386],[ 1.0934643 -2.8150995],[1318.2728   321.42963],[4029.7178 1269.3373],[ True  True],104.70400697539738
237683,2,[57621.65 41245.26],[ 0.65320086 -1.1871977 ],[-2.2967393  0.482528 ],[-1424.8367  1597.4099],[    0.    10179.797],[ True  True],140.68538874395156
237764,2,[65757.59  47418.355],[0.5696185 1.5652407],[ 3.0203035  -0.21730661],[  73.059204 2179.6238  ],[   0.     3126.7698],[ True  True],125.6921988335221
237772,2,[63112.5  33804.59],[ 0.45775676 -0.5955848 ],[ 0.57245135 -3.054036  ],[-211.73468 2208.4534 ],[   0.    3100.427],[ True  True],103.13285673600481
237932,2,[73789.82  56693.984],[2.2327654 1.7409027],[ 0.9781927 -2.4223158],[635.8876 532.0592],[0. 0.],[ True  True],132.24045206415607
238076,2,[73072.805 65029.484],[-0.31223148 -0.62724954],[ 1.4911363 -1.7435434],[-333.11633  157.97986],[0. 0.],[ True  True],139.43411899000347
238195,2,[43401.934 38738.56 ],[0.22527404 1.586415  ],[-0.95484483  2.2192423 ],[-394.74524  403.54636],[0. 0.],[ True  True],101.73583071445707
238259,2,[49359.78 47513.22],[0.37915933 2.0679784 ],[ 1.8940995 -1.1831828],[-417.21393 -399.83517],[0. 0.],[ True  True],133.45049858869024
238276,2,[52671.375 32578.219],[-1.5703906  0.6145819],[-1.7332844  1.395194 ],[2215.7876 2830.6016],[29569.49   6858.285],[ True  True],137.4044792156029
238292,2,[60379.062 46181.176],[-0.6764225   0.08977431],[-0.04323669  3.1186347 ],[1167.232   462.3057],[0. 0.],[ True  True],113.45025293834509
238433,2,[67809.28  65762.555],[1.1366982 0.8541106],[-1.4407289  2.140957 ],[-125.37616 -780.9428 ],[0. 0.],[ True  True],131.70377890376776
238536,2,[58125.965 49701.316],[-0.5056907 -2.04149  ],[-2.4200735 -1.1035533],[ 715.3075 1702.5679],[0. 0.],[ True  True],112.1952127798744
238565,2,[69044.52  64749.895],[1.6618098 2.3006742],[ 1.7397659 -1.4242339],[1096.1865 1867.3512],[5515.261  5131.8916],[ True  True],140.59817042314734
238618,2,[79749.984 59638.926],[1.5680352 1.5834525],[ 1.3485233  -0.83590823],[-926.7704   932.37823],[1717.3962 1631.0997],[ True  True],122.43852662538475
238623,2,[51949.402 39088.977],[-0.39416364 -1.6558174 ],[ 0.6127214 -2.3208408],[-692.38513   -24.655045],[   0.     1770.0529],[ True  True],108.25676546548091
238683,2,[55059.906 43448.297],[-0.8320537 -1.3586328],[ 2.712568  -0.5740706],[-721.1242 1536.1638],[1424.7595    0.    ],[ True  True],100.98318988719771
238759,2,[64377.445 40530.42 ],[ 0.58899724 -1.0766168 ],[-2.8388531   0.10615935],[-150.6228  -406.05664],[55063.742     0.   ],[ True  True],139.32484525911735
238844,2,[64325.7  45885.46],[ 0.04043075 -1.3678125 ],[ 1.6506839 -1.9586769],[2036.4487  283.9903],[0. 0.],[ True  True],134.38538178945322
238846,2,[43216.645 35589.31 ],[-0.98507625  1.7058305 ],[-1.8886545  1.7480291],[2253.442   856.8632],[0. 0.],[ True  True],159.6548336568828
238858,2,[65431.156 37944.93 ],[0.00444692 0.7858118 ],[-2.832209   0.5668488],[1201.8347 3619.3584],[   0.    8587.016],[ True  True],106.59255407495377
238881,2,[64693.418 62035.465],[0.53634197 0.09953508],[-2.634151   1.1695157],[2183.497   442.0518],[1286.1031    0.    ],[ True  True],123.02549109790776
238920,2,[64662.66 33204.79],[-0.5891495 -1.6891649],[-2.6698499   0.19837415],[444.43488 261.83905],[0. 0.],[ True  True],106.30068916710326
238989,2,[58787.91 39674.48],[1.9475126  0.50329226],[2.7930667e+00 2.5249454e-03],[-758.01605 1432.2397 ],[0. 0.],[ True  True],121.72280889448525
239057,2,[53457.66  41246.793],[-0.09943229 -1.0037735 ],[ 1.6754344 -1.4948163],[ 29.856506 329.50192 ],[0. 0.],[ True  True],103.67064458774622
239064,2,[70947.88 59473.6 ],[-1.6306523 -2.1950119],[-2.1931455  2.228272 ],[-888.28766 -146.08475],[0. 0.],[ True  True],110.63477005568572
239118,2,[62188.215 51628.215],[-0.86263186 -0.33811593],[-0.8405191  2.4196146],[-263.9011   118.08502],[0. 0.],[ True  True],117.05276226972649
239137,2,[83301.64 76176.66],[-1.7508794 -1.7331711],[0.02652961 2.5414827 ],[253.41022   5.76593],[   0.     1090.4467],[ True  True],151.56926893444904
239154,2,[73565.29 37663.97],[-0.04500646  0.7296948 ],[ 0.61707324 -2.421172  ],[-179.19843 1445.3505 ],[   0.    5137.413],[ True  True],113.1425228443826
239291,2,[58168.22  51455.082],[ 0.16850103 -1.2001268 ],[-2.3642795   0.61903924],[1074.359   -352.62805],[0. 0.],[ True  True],135.77713476210332
239391,2,[61726.805 41936.52 ],[1.2045239  0.25095904],[-3.0852473   0.09656795],[-245.56567 2773.1877 ],[0. 0.],[ True  True],113.52478218660438
239427,2,[90349.5  33738.95],[1.8709086 1.0978756],[-2.4884772 -0.583258 ],[-252.78589  146.56937],[    0.   12861.08],[ True  True],100.05890647038781
239449,2,[46283.566 39460.58 ],[-0.42026177 -2.2548897 ],[ 2.3511615  -0.09068923],[2087.0498  -157.83774],[0. 0.],[ True  True],120.51657797043322
239484,2,[77714.53  50187.434],[1.8974771 1.7945597],[-2.7302122   0.42161593],[ 400.87717 2839.7727 ],[   0.     3173.4265],[ True  True],125.06842636357504
239504,2,[108208.836  31430.51 ],[1.1093606 0.7476863],[ 0.7227662 -2.3119612],[3569.8672   -89.52127],[9475.94   1414.8507],[ True  True],118.38576373842217
239568,2,[69926.27 54591.57],[-1.2229248 -1.0586414],[ 0.31836137 -2.69729   ],[ 108.25256 3782.463  ],[1045.5789 1805.3448],[ True  True],123.74300493091637
239703,2,[51885.49  33957.887],[-1.655606    0.21715976],[ 2.9350274 -1.7771456],[ 587.7454 3094.5059],[23761.309     0.   ],[ True  True],108.32864739629892
239743,2,[72246.4 57796.6],[2.122535  1.0592283],[-1.4969517  1.606239 ],[-384.0069 2946.5503],[   0.     6496.9243],[ True  True],147.91605283433367
239796,2,[65129.535 64480.336],[ 0.23986398 -0.0710324 ],[-1.6114614  2.3227706],[-597.1163 3559.3772],[0. 0.],[ True  True],121.26120034066047
239948,2,[75549.5 32858.8],[0.40599528 0.8193182 ],[-2.819758   0.6754977],[-254.08865  750.959  ],[0. 0.],[ True  True],100.26341382558931
239982,2,[62091.523 43392.15 ],[-0.1325787 -0.3799031],[-1.7823701  1.7382166],[1002.7206 1201.2406],[   0.    5548.247],[ True  True],102.76380872292849
240006,2,[59004.49  42986.504],[ 0.51191133 -1.5560349 ],[ 2.960555   -0.70452046],[-158.18533 1699.5464 ],[0. 0.],[ True  True],157.39578083264743
240043,2,[68404.17 39411.9 ],[-0.855773    0.87290007],[ 0.42922533 -1.8678484 ],[2216.6233 2987.7666],[3634.2861    0.    ],[ True  True],138.72983888682253
240046,2,[51675.004 35316.605],[1.7343353  0.29037464],[-1.8044562  0.8264839],[-469.8883 -577.4802],[1206.3818 2110.8838],[ True  True],106.5283431072333
240060,2,[78084.164 47940.79 ],[ 0.42616087 -0.9351385 ],[ 0.81405175 -2.2318022 ],[ 839.00836 -712.61646],[   0.     1107.4532],[ True  True],151.71066571124615
240126,2,[73382.31 52852.97],[0.07343502 0.67066455],[ 1.2710644 -1.9476787],[218.62784 338.59335],[1907.5157    0.    ],[ True  True],130.06081431805535
240257,2,[95436.31 43895.41],[-1.3678385 -2.225764 ],[-2.8690438   0.57032174],[2666.6646   629.68396],[   0.     2765.6052],[ True  True],140.23334187616408
240287,2,[45582.035 42717.12 ],[1.8923732 0.7871355],[-2.8923593   0.34204683],[ 179.64197 -334.75827],[1895.4502 1807.2018],[ True  True],101.99261808615047
240308,2,[62650.445 60679.89 ],[-1.2191659  -0.94121385],[ 2.828246   -0.12408447],[-531.9896 2000.6892],[0. 0.],[ True  True],123.96095807258243
240332,2,[54226.03  49113.613],[1.6747919 1.9534185],[-1.7810733  1.2486382],[661.8375  419.39575],[1934.0669 5191.739 ],[ True  True],104.0564208545083
240553,2,[64066.773 48781.34 ],[0.7154835 0.7880831],[-0.82854646  2.3222978 ],[-114.952545 3166.3281  ],[ 1599.8228 10733.162 ],[ True  True],111.88058031660367
240614,2,[109560.164  58795.066],[0.055109   0.27316618],[1.4670004  0.05050721],[ -70.582886 2712.1152  ],[0. 0.],[ True  True],105.88041659712023
240625,2,[70074.93 45079.08],[-1.8669875  -0.53474593],[-2.139399   1.1247481],[-646.70483  351.11472],[0. 0.],[ True  True],138.1116253832445
240640,2,[47410.04  35013.043],[-1.7183948  0.3451284],[-2.7362025   0.76164746],[-252.16379 1169.9476 ],[   0.     1175.5641],[ True  True],128.032573102474
240758,2,[74149.98 44159.77],[-0.08159044 -1.7645782 ],[-2.9158936   0.75143874],[-675.52686 -402.32227],[0. 0.],[ True  True],154.5792008416302
240771,2,[57231.69  31287.283],[ 2.0879762  -0.10427973],[-0.09567863 -1.0714809 ],[1235.9856   270.92328],[32831.918     0.   ],[ True  True],119.28281307236315
240846,2,[88612.56 39316.42],[2.086435 1.797334],[0.24899468 3.1292803 ],[ 142.73724 2973.814  ],[    0.    12631.963],[ True  True],118.2894649910757
240852,2,[79788.57  43640.625],[1.0760738 2.187581 ],[ 2.3251636 -0.7599135],[ 244.19174 1468.5132 ],[   0.     4975.5537],[ True  True],136.6761670306408
240854,2,[59314.477 59073.805],[-0.06306699  0.43611425],[ 2.2504067 -1.0166217],[-163.03741 -742.1841 ],[0. 0.],[ True  True],121.86905393193089
240872,2,[64647.   30665.89],[ 0.61038804 -1.181573  ],[ 1.834937  -3.0563328],[790.8128  333.07477],[2754.259  1854.8721],[ True  True],107.34066237285415
240887,2,[80745.914 34586.492],[ 0.33647048 -0.28596374],[ 2.4800892  -0.71311426],[475.11673 291.7664 ],[0. 0.],[ True  True],110.8187145743222
241017,2,[43691.297 42826.2  ],[-2.142067   0.2303888],[-0.15903932  1.363017  ],[-515.0493   829.55176],[   0.     6306.6616],[ True  True],141.6248990580463
241044,2,[82117.14 44714.09],[0.63638407 1.91701   ],[2.9025269  0.62431127],[ 790.9936 2215.9731],[   0.     1418.8123],[ True  True],137.86606165508294
241096,2,[64130.027 40614.727],[1.557936 1.869207],[ 0.6198209 -2.380358 ],[ 230.56789 2711.9253 ],[   0.    5366.293],[ True  True],103.05774712405153
241272,2,[95715.625 53958.   ],[ 0.3654142 -0.7923009],[ 0.20700248 -1.3786423 ],[ 734.9358 3641.0479],[    0.    15112.576],[ True  True],134.95671334186397
241288,2,[68347.87 43917.5 ],[-1.592926  -1.1408634],[ 0.92281264 -2.5688326 ],[-107.09657 3827.8882 ],[ 2283.1094 15173.023 ],[ True  True],110.754395246489
241355,2,[68867.766 38098.39 ],[ 0.8485253  -0.81378347],[ 2.1320386 -1.8692712],[ -92.555786 -358.37585 ],[7776.835    0.   ],[ True  True],133.24239313597863
241358,2,[72505.02 63282.7 ],[0.40032014 0.03881097],[ 0.960162 -2.301348],[677.8332 482.4389],[0. 0.],[ True  True],137.45382282655729
241406,2,[54660.47  48467.527],[ 0.27544352 -0.41101336],[-0.8484634  2.0844934],[2805.1477   225.25378],[42714.953     0.   ],[ True  True],108.53718203137352
241451,2,[95908.17 63079.23],[-0.5625824  -0.53550196],[ 2.8530998  -0.44362137],[-785.25256 -585.54236],[0. 0.],[ True  True],155.10768950099353
