entry,photon_n,photon_pt,photon_eta,photon_phi,photon_etcone20,photon_ptcone30,photon_isTightID,myy
366611,2,[68071.9   42851.207],[-1.1401685  -0.39411563],[ 0.92685735 -2.2347536 ],[1595.6636    -47.162476],[8148.7773    0.    ],[ True  True],115.61560000634182
366678,2,[53493.31  42811.215],[ 1.9648372  -0.06095996],[ 1.3018675  -0.92155665],[1135.5763   511.05872],[ 4589.5464 11059.249 ],[ True  True],142.99473214325607
366722,2,[98233.875 49301.574],[-0.5661488  -0.32518598],[ 0.38684726 -2.5418053 ],[-601.1549 3683.2988],[   0.     1069.0581],[ True  True],139.41353080771455
366723,2,[68430.97 63278.52],[-1.0271188 -2.0758255],[-1.3405774  1.9990778],[-151.69125  223.07503],[1530.454  4045.0105],[ True  True],149.55470061825847
366739,2,[46602.73  44050.984],[ 1.0893705 -0.9098473],[-1.2766882  2.6366973],[2646.87     295.70493],[52141.094  4198.065],[ True  True],135.56405723987868
366752,2,[55872.85 41008.78],[ 0.48611912 -0.36118153],[-1.8947198  1.3955911],[ 217.06824 -508.1538 ],[   0.     1328.4594],[ True  True],104.21264098172037
366897,2,[67337.04 49580.04],[1.1104172 0.213415 ],[-0.64120114  2.3264828 ],[-834.06384 -932.9888 ],[1732.1854 3053.8574],[ True  True],126.98366110663687
367089,2,[66158.42 55069.09],[-0.48606604 -1.0660026 ],[ 1.9138875 -1.1296767],[844.7882  587.76526],[67058.29     0.  ],[ True  True],125.69095698057417
367108,2,[52671.1   49292.496],[-0.9759746  0.482437 ],[-2.224298   0.9897276],[607.854      -3.7599487],[   0.     1246.6686],[ True  True],130.17163026653625
367115,2,[110957.266  35117.35 ],[1.0009031 0.8031127],[-0.95795476  2.0582893 ],[2834.5776  -195.62012],[5765.847    0.   ],[ True  True],125.2113883243138
367182,2,[52963.273 46680.023],[-1.9128253 -1.2187568],[-2.2290142  0.8291912],[1052.6891    38.77365],[   0.    7621.792],[ True  True],105.41209183635493
367226,2,[43754.125 36179.87 ],[ 0.6930215 -0.9512518],[ 0.800275  -1.6430503],[3858.1714 3167.7937],[9523.41   7117.3745],[ True  True],104.5298551903072
367237,2,[75946.63  45469.426],[-1.67807  -2.027426],[-3.1047988  1.0373234],[890.73706 483.86353],[0. 0.],[ True  True],105.1702945248006
367296,2,[75239.08  39045.805],[-0.612525   1.2314835],[-2.2119455   0.01822229],[-685.1924 -825.3125],[0. 0.],[ True  True],150.45350593156783
367349,2,[47201.363 44367.082],[ 1.3116534  -0.04788588],[ 0.42078564 -2.5792284 ],[2219.3794 1880.4739],[0. 0.],[ True  True],113.31287652031776
367456,2,[54655.594 49908.223],[-0.5541227  0.4553138],[-0.8184754  2.267865 ],[-453.2404 2153.3   ],[0. 0.],[ True  True],118.0101534922453
367507,2,[58551.54 37591.81],[-2.2553177  -0.68245035],[ 0.85723346 -2.194426  ],[ 382.36383 1201.1804 ],[   0.     1013.6883],[ True  True],124.30216100931713
367524,2,[55698.848 50409.54 ],[2.240971  1.2231396],[-0.61721134  2.6815853 ],[ 570.2622  -202.40268],[0. 0.],[ True  True],119.71006673313035
367527,2,[60345.33 40281.97],[-0.578598    0.72616255],[ 0.16602747 -2.984702  ],[-413.88074  534.06445],[2785.5398    0.    ],[ True  True],120.34442374282452
367567,2,[61233.11  45597.695],[0.3362918 0.5396232],[ 2.5796316  -0.47632962],[1945.9572       6.0093994],[0. 0.],[ True  True],106.13070661044651
367594,2,[139812.1    32252.229],[1.5207676 1.3528512],[-1.6390343  2.7510254],[-1676.9456  -642.1896],[   0.     2326.5496],[ True  True],109.55728516791
367623,2,[94721.805 35180.25 ],[-1.2247074 -0.7346948],[-1.975907   1.5790541],[  84.49191 2495.723  ],[1120.8074 4305.4375],[ True  True],116.55159762023871
367662,2,[68168.47 53081.6 ],[ 0.3866176 -0.9853455],[-2.1569011  0.645669 ],[3531.628   -195.19775],[6185.6943    0.    ],[ True  True],148.36020332426844
367820,2,[69576.28 50480.57],[0.9585876  0.13625912],[-1.3656821  1.8929105],[-604.3585 -436.2437],[1684.8429    0.    ],[ True  True],128.50268003736264
367828,2,[42692.703 36828.965],[-1.205814   0.6931124],[-3.1139312   0.03104397],[-54.379974 667.0207  ],[0. 0.],[ True  True],117.81850801757551
367840,2,[52616.812 42150.523],[2.0478113 0.8325394],[-2.2000268  1.0992292],[2208.9575    -25.616272],[0. 0.],[ True  True],111.87165966233945
367897,2,[71840.414 36068.17 ],[ 0.0583421  -0.57035863],[-1.5604819  1.9750746],[-269.57147 3180.4348 ],[ 4343.1714 41942.42  ],[ True  True],105.00472352207024
367935,2,[50245.992 49365.312],[-1.30074  -1.716782],[ 1.6378838 -1.6907867],[  26.84076 -379.8173 ],[0. 0.],[ True  True],101.34418898831723
368051,2,[67404.42 57392.23],[0.04165459 1.1086099 ],[-1.0151188  2.017551 ],[-107.11099 -276.63705],[   0.     1699.4624],[ True  True],142.35846015833425
368053,2,[64609.95 38602.12],[1.2296376  0.11190002],[-0.45369393  2.0935776 ],[ 588.3208 3699.866 ],[    0.   10199.49],[ True  True],112.13905855536677
368096,2,[61202.81 33856.16],[-1.189503    0.04673266],[-1.26084    1.6031663],[-189.73642 2318.6338 ],[   0.     1614.8059],[ True  True],108.26302052316639
368164,2,[74303.21  31390.002],[ 0.87259585 -1.2791299 ],[-2.9882476  1.5921881],[-69.04474  50.21367],[1009.655    0.   ],[ True  True],144.71586294208325
368223,2,[64797.586 58935.336],[-0.88594264  0.16850485],[ 1.749912  -1.4647105],[ 441.70776 -805.3414 ],[0. 0.],[ True  True],141.100840356663
368266,2,[54139.   39502.66],[0.697761 1.584029],[ 0.45452255 -2.6586268 ],[-441.19742 3826.229  ],[0. 0.],[ True  True],101.71291916357593
368277,2,[87339.39 34294.17],[-0.21755046  0.64159966],[-2.1459363  0.7993335],[ 287.05994 1449.3627 ],[   0.     1917.6439],[ True  True],119.23144780764997
368358,2,[103439.74  42093.3 ],[0.05595062 0.9449327 ],[ 2.0260973 -0.6021667],[-440.13272 -431.8014 ],[0. 0.],[ True  True],141.30747013286586
368411,2,[50782.117 41192.055],[-1.8999099  -0.06032962],[ 1.7186681 -1.4843589],[1344.0208  -235.74756],[0. 0.],[ True  True],132.94283989702905
368505,2,[90096.    40836.074],[0.5477967  0.74811906],[-2.5618336  1.5082427],[530.63513 192.51752],[0. 0.],[ True  True],109.15342436940931
368535,2,[80408.24  37918.453],[ 0.57323366 -0.64502865],[-0.7283997  1.7748687],[1461.5171 1183.1101],[ 8591.29  17147.873],[ True  True],126.9187599019411
368537,2,[49133.125 30247.69 ],[ 1.3498204  -0.64531004],[ 2.335463  -1.2345741],[ -28.674377 1550.3064  ],[0. 0.],[ True  True],117.61709372737654
368539,2,[80305.76  55918.203],[0.17803176 1.1066525 ],[-2.7328866   0.28149942],[1517.185 3692.016],[10143.692   4122.6934],[ True  True],148.4870830738754
368551,2,[98801.35  52092.434],[0.9640998 1.9000564],[-0.8369966  2.3631108],[588.2633  681.06854],[1114.5297    0.    ],[ True  True],159.42763294228408
368588,2,[42679.293 36014.348],[ 1.3531803 -0.8573585],[-0.5506447  1.5151312],[-594.77747 2833.7212 ],[   0.     4053.3306],[ True  True],125.09116720618565
368617,2,[57779.938 47059.52 ],[0.02610303 0.6422163 ],[ 2.6824527  -0.27258793],[-563.6013 2577.3147],[3122.531  3225.7407],[ True  True],108.84508521567443
368619,2,[59832.32 53696.48],[2.3620493 1.0364162],[-3.0475092  0.5784575],[ 260.88635 2723.4058 ],[   0.    7555.013],[ True  True],136.50857441985033
368672,2,[80538.08 50082.8 ],[1.562763  2.3535366],[ 1.5739787 -1.7074773],[-529.301  2115.8416],[    0.    13509.419],[ True  True],136.7918406909479
368722,2,[53007.164 39623.598],[1.7121924  0.16517463],[ 0.5976933 -2.4730492],[  18.04921 1963.604  ],[2606.912 8022.595],[ True  True],120.43027176150062
368752,2,[119491.83  38510.61],[ 0.33155558 -0.858952  ],[ 2.8036885  -0.65333134],[-713.8401 2791.975 ],[    0.    13652.928],[ True  True],159.00447462198818
368769,2,[55304.914 53120.29 ],[ 1.0130574 -0.7331328],[-0.14330587  2.9446542 ],[3451.7024  -277.15637],[1902.5496 1467.0089],[ True  True],152.3853681288131
368770,2,[59931.97 34377.13],[ 0.851688  -0.6900384],[-2.3365338  0.7281969],[-497.63446  825.2728 ],[0. 0.],[ True  True],119.06446507986317
368787,2,[63561.656 37507.21 ],[-1.6963837 -1.0456914],[ 0.619672 -2.684597],[2113.0305 3272.079 ],[24472.596   3478.3745],[ True  True],102.56045951019755
368842,2,[60536.117 57920.09 ],[ 0.24439977 -0.6801837 ],[-1.2144665  1.9885801],[3817.9695  667.5512],[4422.238  2073.5251],[ True  True],131.25865534543442
368859,2,[47651.45  46163.047],[1.7232778  0.50914943],[ 1.5410593 -1.537701 ],[ 54.615864 336.71863 ],[0. 0.],[ True  True],111.58558046904169
368874,2,[45245.684 33006.18 ],[-0.5839655  1.7361151],[-1.761723  1.722651],[ 324.774  2056.9036],[0. 0.],[ True  True],134.7486839996333
368897,2,[50091.094 45414.16 ],[-2.3633637 -0.5486037],[ 2.1255682 -1.3297845],[659.21545 -90.90109],[0. 0.],[ True  True],136.61894561445615
369048,2,[61180.66 46502.79],[-1.0642139   0.10837256],[ 1.8993489 -1.6917819],[-410.78012  364.1597 ],[0. 0.],[ True  True],123.27241916442016
369072,2,[58331.55 32863.29],[ 0.04803286 -1.9575124 ],[ 1.2074784 -2.2400615],[2147.085  2952.0957],[ 8042.396 14373.54 ],[ True  True],134.74876103015828
369109,2,[95963.7  31617.39],[0.6797651  0.38933545],[-2.4691038   0.49462047],[1041.7609 1297.214 ],[0. 0.],[ True  True],110.89851114052811
369122,2,[56005.203 44668.695],[-0.80347764  0.22660531],[ 1.106853  -2.0105371],[-420.22076 1141.7231 ],[1361.1965    0.    ],[ True  True],113.590871354892
369220,2,[54596.727 41012.562],[-0.3134949  1.266509 ],[-2.4223735  0.6832129],[-349.84894 -913.2656 ],[1473.6593 1089.5686],[ True  True],125.72841346954857
369229,2,[44999.508 34670.875],[-0.3147403  1.5215911],[ 1.6816956 -2.3603525],[ 816.2451 1939.8817],[   0.    1581.812],[ True  True],109.43001700763325
369244,2,[84307.39  37150.508],[-0.1049854   0.66534084],[-2.9246817   0.18088709],[-634.3491 3059.0125],[   0.    9598.795],[ True  True],120.3183415990236
369288,2,[86378.516 76140.414],[-1.2203585  -0.44997257],[1.0000886 3.0802038],[-1206.1884  1054.7789],[0. 0.],[ True  True],153.84283253977304
369301,2,[54627.65 47552.72],[-0.8491218 -1.7615767],[ 1.8185145 -1.569373 ],[-323.4415    68.33389],[   0.     1437.3315],[ True  True],112.03143589789468
369333,2,[67675.42 52190.69],[1.6520241 0.7059513],[-0.6539803 -2.8905816],[ 83.28354 404.57568],[0. 0.],[ True  True],121.78574860784335
369339,2,[57587.574 42155.934],[-0.24937737 -1.5688977 ],[-2.3724792  0.9005422],[ -78.53833 3117.9194 ],[   0.     2995.5378],[ True  True],120.60536934239406
369385,2,[54200.074 43891.074],[1.7674309  0.02473211],[0.0977866 3.0661385],[-666.6378  818.0805],[0. 0.],[ True  True],136.72247601020547
369393,2,[50582.758 40916.8  ],[1.7920111  0.83378947],[-2.7752512   0.19955274],[2950.485  1760.7017],[44188.805     0.   ],[ True  True],101.34884897724326
369454,2,[60370.086 47247.734],[0.4920668 1.2448115],[ 2.2630796  -0.92287445],[3685.6008 1362.428 ],[1620.7291    0.    ],[ True  True],114.44548919610523
369461,2,[89289.38  35370.492],[-0.43390778 -0.2343267 ],[-2.2808247   0.14044994],[-718.0011 3924.5737],[1207.9191    0.    ],[ True  True],105.78294702245061
369509,2,[85285.91  44131.867],[-2.1123593 -1.2397951],[ 1.4986477 -1.4211345],[ 2512.5784 -1176.6758],[0. 0.],[ True  True],133.8769482487771
369568,2,[75187.305 50749.85 ],[-2.0621574 -1.5635422],[ 1.1502609 -2.0924778],[-794.0081 1945.6545],[    0.    10074.798],[ True  True],127.24956430552952
369634,2,[66577.67 50379.73],[0.0670727 1.7016299],[-2.8980248   0.30896676],[  91.50177 -526.9653 ],[1537.1707    0.    ],[ True  True],156.67039624345125
369694,2,[42162.95  38800.473],[ 0.60542184 -1.6010625 ],[-1.513941   1.8534933],[ 960.0795 1699.1566],[1776.2097 4627.272 ],[ True  True],135.01608894487836
369718,2,[47617.43 33817.42],[ 0.391453  -1.9387268],[-1.3403134  1.7673002],[1532.1804 2555.3213],[1202.587  2531.5327],[ True  True],141.16981149633088
369724,2,[59586.754 45390.89 ],[ 0.71484065 -0.41852006],[-2.0101056  0.8747134],[1448.4945 2168.5244],[   0.    7206.925],[ True  True],120.4317739702507
369747,2,[50038.484 34577.523],[-0.55231285 -2.107075  ],[-0.50179243 -3.0772572 ],[2761.9849 2425.6772],[0. 0.],[ True  True],107.12960944006817
369758,2,[47177.887 41900.67 ],[-1.2515597   0.25880513],[-2.0473766  1.050995 ],[1959.1886 2695.344 ],[2616.0583 4801.253 ],[ True  True],115.49047728729944
369769,2,[48041.555 45881.133],[-0.7070376  0.3749221],[ 0.7261577 -2.5102756],[409.72833 366.3149 ],[0. 0.],[ True  True],107.88447379424794
369923,2,[109857.7    55933.332],[-0.1454251  -0.24537028],[ 0.32625607 -1.9600387 ],[-943.03296    56.283325],[0. 0.],[ True  True],142.87275350633945
369965,2,[65126.676 37500.117],[-0.48232317  0.17977707],[ 1.1270298 -2.3717391],[ 318.1145 3550.2397],[    0.    16298.606],[ True  True],102.81573974417017
370045,2,[47163.832 43868.855],[-0.709915  -1.6345999],[ 1.4312139 -1.6254725],[1779.6086  656.4105],[0. 0.],[ True  True],100.79678456812145
370089,2,[59567.863 57705.832],[-1.2244086  -0.17041755],[-1.3333843  2.1281562],[2271.2683 1800.0232],[7889.0283 8973.458 ],[ True  True],132.6131239307173
370199,2,[126587.39   39747.426],[1.5567225 0.6828531],[-2.3506222  1.1098542],[ -0.84428406 716.56445   ],[0. 0.],[ True  True],153.98671423172388
370204,2,[52789.445 32596.977],[-1.7014759   0.81479245],[ 2.6199017 -0.4853731],[ 421.64633 -523.3171 ],[0. 0.],[ True  True],157.7511553211978
370232,2,[42565.21 37035.64],[-0.5608532 -1.99187  ],[-1.292762   1.8143319],[-484.27115 1124.6239 ],[0. 0.],[ True  True],100.60806345915913
370289,2,[40549.402 35816.895],[-1.0676427  1.3253767],[3.029149  2.0055428],[ 450.32    -212.55142],[0. 0.],[ True  True],120.49718921721222
370294,2,[50753.99  30523.146],[ 1.5985795 -0.8952224],[1.6817987 2.0465875],[1846.137     98.74866],[0. 0.],[ True  True],126.45017287023371
370375,2,[48910.973 31584.64 ],[ 0.83859634 -0.8939128 ],[ 2.6982284 -0.2312737],[534.0047  121.06201],[ 4559.385 13147.647],[ True  True],109.6786381747302
370533,2,[117114.51   30944.766],[2.3507297 1.1671737],[ 0.45473737 -1.6668794 ],[761.1297 548.6785],[16770.77    3578.0178],[ True  True],129.3807191430992
370553,2,[42782.363 35922.727],[2.1520817  0.52746964],[ 2.2693026 -0.9848055],[525.9247 841.3534],[0. 0.],[ True  True],105.63528394931053
370666,2,[81928.66 66545.09],[1.0634569 1.9408358],[-1.2598392  1.2472738],[-1283.5276  2421.5327],[    0.    35973.254],[ True  True],155.43099746627348
370671,2,[46746.29  45305.465],[-0.85254854  0.8588051 ],[-1.3209667  -0.11713471],[-1314.5815   575.9681],[0. 0.],[ True  True],102.89928787063812
370685,2,[51736.477 49729.027],[ 0.56546164 -0.8963174 ],[ 1.6336384 -1.2489469],[ 1117.457   -1017.60205],[0. 0.],[ True  True],129.10667080392125
370715,2,[71071.3  63355.15],[-0.35694373 -0.4585891 ],[ 0.26786876 -2.5701065 ],[-148.12552  512.81323],[1507.4645 1706.9246],[ True  True],132.83671431987972
370717,2,[92187.48 57919.99],[-0.26955825 -0.8435845 ],[-1.8064252  -0.05141887],[2584.1875 2417.8247],[2220.9148 9006.732 ],[ True  True],120.18031406838072
370788,2,[65569.414 56942.27 ],[1.142077  0.7181382],[ 0.6016205 -3.0700274],[-1079.1526  -459.0258],[0. 0.],[ True  True],120.79383786661299
370887,2,[50633.08  36705.707],[-2.333886 -0.527775],[-2.1738117  0.8489183],[-353.9938 1075.5278],[0. 0.],[ True  True],123.72746192854379
370944,2,[62153.61  42097.715],[-0.17043595  1.5937771 ],[2.3749206  0.34261444],[2477.336  3553.0776],[63833.688 13121.58 ],[ True  True],134.35453794574187
370952,2,[57662.77 38739.32],[0.48657107 1.7703476 ],[ 0.82430017 -2.6726556 ],[1922.8828 3805.7827],[ 8628.949 12817.467],[ True  True],113.45426941540934
371097,2,[42515.81 37768.79],[-0.9468954  1.2620195],[-0.15018119  1.2196765 ],[-933.0934 -970.7604],[0. 0.],[ True  True],118.98416879762586
371167,2,[61728.344 40845.977],[1.689291  2.1311808],[-2.806069   0.3457126],[-274.04257 -137.26907],[   0.     1203.3412],[ True  True],102.88613186145946
371228,2,[101637.836  85561.836],[2.1371236 1.6061432],[-0.51298016  0.9703399 ],[-278.3913  -107.22797],[1145.1628    0.    ],[ True  True],135.58438981519376
371356,2,[55993.03 47110.63],[2.2571752 0.4168975],[-0.19772252  1.8081583 ],[ 631.5066 2973.956 ],[29103.229   1307.4084],[ True  True],138.76785980782387
371465,2,[51669.895 39635.656],[ 1.9796026  -0.09210309],[-1.7574513  2.4501054],[2305.988     80.94586],[73192.5     0. ],[ True  True],136.0019693517543
371473,2,[63030.445 60842.086],[-1.5999479 -1.0049489],[-0.9291348  2.2442534],[ 899.8967  -351.22272],[1130.4341    0.    ],[ True  True],129.3596344692509
371515,2,[45601.58  42164.156],[-0.5843964  1.2613668],[-1.7039883  1.5066   ],[  40.215485 -584.94104 ],[0. 0.],[ True  True],127.73653767449755
371539,2,[41934.875 33478.03 ],[-1.3208734  1.0129064],[ 1.393304 -2.201642],[2278.6184 2535.8677],[0. 0.],[ True  True],130.93530106295754
371590,2,[59590.86  47355.848],[0.90837806 2.1791816 ],[-1.5169101  1.5473819],[-613.77405 1687.1058 ],[0. 0.],[ True  True],128.35761331934006
371606,2,[42083.176 42073.555],[2.0813313 0.5143813],[ 0.4050228 -2.6841736],[-230.97736  677.32764],[8052.7017 8276.836 ],[ True  True],111.31255482450365
371635,2,[53539.234 47458.46 ],[ 1.5904255  -0.44901752],[-2.5814755   0.31345683],[1226.0967 3117.2825],[   0.    7484.544],[ True  True],157.4441218306305
371756,2,[45774.285 45760.8  ],[ 0.48155266 -0.6852871 ],[ 0.10060861 -3.080569  ],[1536.4053 1425.0616],[   0.     1483.4069],[ True  True],107.54505033418314
371883,2,[51571.168 38941.57 ],[-0.16280875  1.1098067 ],[-0.66790175  2.458457  ],[616.32336 700.0994 ],[0. 0.],[ True  True],108.3901401657984
371939,2,[40180.797 39308.55 ],[ 0.36381528 -1.0967284 ],[ 1.452356  -1.3788215],[  33.662537 -187.15579 ],[0. 0.],[ True  True],100.89237875983983
371993,2,[76251.66 62409.98],[1.5563996 2.1375098],[-0.08829581  2.604867  ],[-479.16064 1279.3923 ],[0. 0.],[ True  True],140.5246621030659
372015,2,[65667.086 36569.86 ],[1.1866944 2.0987434],[-2.6338682  0.9991403],[-976.47394  115.30746],[0. 0.],[ True  True],105.72305265912405
372049,2,[48816.812 35297.457],[-1.1903367   0.72434443],[-3.103047   0.9080343],[640.29474   49.388428],[   0.    9663.431],[ True  True],119.03124433790389
372077,2,[40172.28  34357.152],[ 0.42475697 -2.0465622 ],[0.39017928 2.7543793 ],[1264.3396    88.19556],[2272.7153 2182.9224],[ True  True],135.73135789788776
372133,2,[66825.13  34386.297],[ 0.5743551 -1.0008477],[-0.6339262  2.9192228],[-74.89206   37.639282],[    0.    12131.712],[ True  True],125.65919264231911
372146,2,[107548.484  36932.453],[-0.08289292  1.2279754 ],[-0.8046401  2.01907  ],[3234.9731  218.139 ],[6168.751  8147.1587],[ True  True],152.80928350852486
372173,2,[40028.016 38999.12 ],[ 1.725739   -0.26018095],[ 1.0842712 -2.8384988],[-334.08466  357.8649 ],[0. 0.],[ True  True],117.49339584533232
372195,2,[53987.11  32088.082],[-0.24285258 -2.1997008 ],[-0.01532581  2.5677836 ],[ 688.8092 1162.7207],[0. 0.],[ True  True],124.26911723155527
372209,2,[52510.69 45479.6 ],[1.5815623  0.02761293],[ 1.3852627 -1.671804 ],[ 291.7975 1356.1862],[0. 0.],[ True  True],128.68744451682488
372275,2,[57604.78 46791.66],[2.1740897 0.8599366],[ 0.36475322 -2.8126652 ],[-711.02637  409.03525],[0. 0.],[ True  True],127.05484660718732
372392,2,[51875.004 34078.59 ],[-0.05043561 -2.2498126 ],[0.02061016 1.1207987 ],[  77.26636 -431.78052],[4396.175    0.   ],[ True  True],120.57182336033961
372473,2,[40899.66  36983.316],[-2.0337074  -0.35508215],[ 0.15303743 -2.892965  ],[1611.3228 1021.8961],[0. 0.],[ True  True],106.76382586830083
372611,2,[66212.73  44567.125],[ 0.049133   -0.18602331],[ 2.090497 -1.023789],[1520.1904 1289.4098],[   0.     7990.5825],[ True  True],109.3863679552932
372613,2,[81227.12 38482.7 ],[ 0.73539704 -0.45850772],[2.2849312  0.13161746],[2840.815  1393.3699],[15031.858     0.   ],[ True  True],121.24993806122957
372685,2,[48439.   40219.64],[ 0.5300734 -0.6589203],[-1.7836273  1.1818969],[-487.7768 1441.4812],[   0.     1088.5652],[ True  True],104.05233305475547
372708,2,[68386.266 33026.16 ],[-2.0654643 -1.1083341],[ 0.1763264 -2.8653119],[410.44214 832.3309 ],[2620.4666    0.    ],[ True  True],106.03534531921414
372721,2,[57921.777 45386.7  ],[-0.5517319 -1.1897587],[-0.1083621  2.9179468],[ 957.36804 1632.5039 ],[   0.     2946.2156],[ True  True],107.64558301992524
372741,2,[60834.035 60520.58 ],[0.19812897 1.2650962 ],[ 1.7592417 -1.602279 ],[  449.20273 -1443.613  ],[1425.5381    0.    ],[ True  True],138.39738401409016
372796,2,[104834.4    46509.004],[-0.02390211  0.706638  ],[ 1.9674392 -1.3041135],[ 932.2736 2103.6855],[ 7391.289 28731.066],[ True  True],148.79743274048818
372866,2,[143994.47   44914.844],[1.2036539 1.6482891],[-0.83208287 -2.0769515 ],[1114.2417 -435.5286],[2078.7222    0.    ],[ True  True],100.46485091517955
372890,2,[61259.2   59261.164],[1.6200867  0.40860146],[ 3.041852   -0.35170025],[794.3409   113.587585],[0. 0.],[ True  True],142.49383260617805
373011,2,[63659.426 41234.63 ],[1.5343866 2.2184517],[-1.5389729  1.4573361],[1401.5472    -48.404175],[2506.6865    0.    ],[ True  True],108.26623891651026
373023,2,[45646.434 44494.14 ],[ 0.5118975 -1.0544852],[-2.0345356  1.0378911],[-546.4657  528.4188],[0. 0.],[ True  True],119.17803145317706
373125,2,[74849.766 72535.1  ],[0.5116866 0.5963561],[ 2.5386803  -0.62069875],[-341.68024   85.31314],[0. 0.],[ True  True],147.49294524560705
373128,2,[49657.242 39409.69 ],[-1.5446956   0.44372147],[ 2.517675  -1.2717384],[ 120.24165 3434.783  ],[1811.5543 7980.86  ],[ True  True],132.97596873859462
373182,2,[75214.26  43427.223],[-0.41213593 -0.42392096],[ 1.4418259 -1.1525859],[  -6.876404 -952.4903  ],[1557.9833    0.    ],[ True  True],110.05467336171151
373198,2,[50450.645 36486.03 ],[-0.00525914  1.3446056 ],[-2.4565508  0.7599556],[ 393.2882  -497.98807],[   0.     1221.2662],[ True  True],106.05655608159978
373201,2,[44488.65  33759.668],[ 1.1210818 -0.9997085],[-2.949225  -1.1485856],[ 255.7219 -523.0133],[0. 0.],[ True  True],115.7026201945418
373377,2,[45313.875 39467.54 ],[-1.6488479   0.62177724],[-1.6064242  1.4299804],[  94.07928 1517.7096 ],[   0.     3410.9033],[ True  True],145.13257029448764
373409,2,[83824.06  61428.758],[ 0.23157896 -0.65964496],[2.715554   0.68535465],[3642.4727 1506.0825],[7129.781    0.   ],[ True  True],138.68223635295539
373414,2,[65392.84  58433.043],[-1.2914331 -2.0517485],[ 2.3661075 -0.5078896],[1017.8857  -349.02472],[1138.5642 2154.4617],[ True  True],131.64271137135532
373436,2,[87237.86  46399.395],[0.8287623 1.1481237],[ 0.80138654 -2.1799927 ],[  96.678345 2774.5327  ],[0. 0.],[ True  True],128.4671901262194
373519,2,[46860.945 42173.25 ],[-0.10401443  1.0560449 ],[-2.9803607 -0.4086644],[-676.99695  545.0096 ],[0. 0.],[ True  True],101.25192214286203
373557,2,[45258.76  39150.246],[-0.44781852  1.0426368 ],[ 1.8732306 -1.7529541],[414.44894 -90.39673],[   0.    8277.277],[ True  True],106.7733905773049
373665,2,[120493.766  30946.354],[-0.85586286  0.23787   ],[-2.8990812 -1.4577304],[-1786.6677  1596.3339],[2104.4165 3325.58  ],[ True  True],106.85707234886583
373709,2,[69781.984 39773.9  ],[-2.0520823  -0.10307141],[ 1.8122327 -1.4901649],[-410.24567  595.012  ],[0. 0.],[ True  True],159.25924479831698
373727,2,[63460.867 32968.793],[ 0.8679556 -0.1326202],[-0.6732912  2.7332191],[-936.9392 3140.503 ],[    0.    16076.357],[ True  True],102.4610354755448
373749,2,[45348.58  34675.797],[0.31911412 2.0652468 ],[ 2.1849089 -1.4894989],[1917.4565 2484.4438],[5532.122  2391.8843],[ True  True],109.53323910215231
373826,2,[62646.773 49255.37 ],[1.9456348  0.20875895],[-2.8758826  -0.08439969],[3998.2905 2016.9758],[1151.071 8715.145],[ True  True],154.48523970123802
373839,2,[75491.86 35509.42],[1.5479877 0.8664227],[ 1.6245797 -1.4289508],[-435.84225 -340.53598],[0. 0.],[ True  True],109.52683046521216
373853,2,[64237.875 30102.205],[ 0.33463186 -2.040464  ],[ 1.1681434 -2.8196812],[317.08887  85.63722],[0. 0.],[ True  True],153.4093916847871
373903,2,[79043.81 44378.04],[0.14264861 1.18856   ],[ 2.294809   -0.81723106],[1640.0939  601.9133],[8469.247  1108.4521],[ True  True],135.012200731659
373909,2,[75056.79 50197.26],[-2.036972   -0.57352585],[-0.54326457  2.346567  ],[ 249.31265 1176.2849 ],[0. 0.],[ True  True],156.36191461218675
373944,2,[40294.03  31662.852],[-0.70947415  1.6458954 ],[-2.014717    0.27909648],[-1183.8999  -365.8477],[0. 0.],[ True  True],123.52767919018997
373950,2,[59041.848 56658.617],[-1.0430164 -1.602272 ],[-0.2950587  3.0016003],[625.8861  662.62067],[0. 0.],[ True  True],119.89359296298494
374009,2,[98818.06  38220.457],[-1.7573986 -1.6958032],[ 2.255251  -2.1144545],[ 804.7012 3105.7046],[0. 0.],[ True  True],100.52987503136522
374083,2,[75413.086 31772.395],[ 0.436557   -0.22206004],[ 0.9963144 -1.8096939],[2812.0422 1365.364 ],[0. 0.],[ True  True],101.95280200619843
374088,2,[101097.16  56318.15],[1.8920442 1.9609541],[-2.2915745   0.75090283],[-998.73804 1558.7529 ],[    0.    14606.737],[ True  True],150.81637350617433
374099,2,[61144.68 48049.94],[0.05666591 1.2469121 ],[-1.6003236  1.3988706],[3954.397  2045.8956],[9621.233  8105.0117],[ True  True],127.9449920429022
374116,2,[56875.723 51479.3  ],[2.3527286 2.0959358],[-1.7992094  1.4323775],[1396.7083 2355.8374],[   0.    6673.358],[ True  True],109.0051857612143
374191,2,[42787.31  30895.416],[1.8451307  0.07647336],[-1.1757352  1.9404824],[  50.375244 1840.4576  ],[1209.0999    0.    ],[ True  True],103.04822760802779
374327,2,[55276.957 44969.25 ],[-0.71488005 -0.48864546],[-0.8584008  2.3477902],[ 68.87985 122.58841],[0. 0.],[ True  True],100.30181431123069
374339,2,[61873.117 46938.938],[-0.7717994 -1.2023071],[-1.5438538  1.7264627],[ -11.500671 -122.065125],[1379.5459 9005.806 ],[ True  True],110.0709223342498
